state,city,lat,lng,intro
千叶县,柏市,35.8544,139.9689,柏市（日语：柏市／かしわし Kashiwa shi ）是日本千叶县西北部的一个商业城市，目前為中核市、業務核都市。人口居千葉縣第五位。
千叶县,勝浦市,35.1525,140.3211,勝浦市（日语：勝浦市／かつうらし Katsuura shi ）是位于千葉縣房總半島的一市。人口未達兩萬，是千葉縣內人口最少的一市。以日本三大早市之一而有名。
千叶县,市原市,35.4981,140.1156,市原市（日语：市原市／いちはらし Ichihara shi ）位於千葉縣中央，面太平洋的一市。2007年製造品出貨總額僅次於愛知縣豐田市位居日本第二。面積位居千葉縣第一，人口約27万人，在千葉縣內位居第六，次于柏市。往千葉市的通勤率為154%（平成22年國勢調査）。
千叶县,流山市,35.8561,139.9025,流山市（日语：流山市／ながれやまし Nagareyama shi ）是千葉縣西北部東葛飾地區的城市。流山市所在地區是明治時代設立的葛飾縣（日语：葛飾県）縣廳所在地。流山市人口約17萬，在千葉縣中排列第8。
千叶县,八千代市,35.7225,140.0997,八千代市（日语：八千代市／やちよし Yachiyo shi ）是千葉縣西北部葛南地域（日语：東葛地域）的一市。位于千葉县西北部内陸地区。人口約19万人位居千葉縣內第七。為住宅團地發源地，現在以東葉高速線沿線為中心進行住宅區開發。往東京都特別區部的通勤率為266%（平成22年國勢調査）。
千叶县,我孫子市,35.8642,140.0283,我孫子市（日语：我孫子市／あびこし Abiko shi ）是日本千葉縣西北部東葛地域（日语：東葛地域）的市。往東京都特別區部的通勤率為323%，往柏市的通勤率為124%（平成22年(2010)國勢調査）。
千叶县,鸭川市,35.1142,140.0989,鴨川市（日语：鴨川市／かもがわし Kamogawa shi ）是千葉縣房總半島南部的一市。面太平洋、屬安房地方東部，是南房總、外房地域的中核都市。
千叶县,镰谷市,35.7769,140.0008,鎌谷市（日语：鎌ケ谷市／かまがやし Kamagaya shi ）是千葉縣西北部東葛地域（日语：東葛地域）的一市。往東京都特別區部的通勤率達274%，往船橋市為119%（平成22年國勢調査）。
千叶县,君津市,35.3306,139.9025,君津市（日语：君津市／きみつし Kimitsu shi ）位於日本千葉縣南部，原是一個農漁小鎮，1968年在這填海建成鋼鐵廠。1971年設市。
千叶县,富津市,35.3042,139.8569,富津市（日语：富津市／ふっつし Futtsu shi ）是千葉縣南部的一市。面東京灣，屬上總地方西南部。
千叶县,浦安市,35.6536,139.9017,浦安市（日语：浦安市／うらやすし Urayasu shi ）是日本千叶县的城市。因市內的东京迪士尼乐园而全國知名。
千叶县,八街市,35.6658,140.3183,八街市（日语：八街市／やちまたし Yachimata shi ）是千葉縣北部的一市，以農業為主。
千叶县,印西市,35.8322,140.1458,印西市（日语：印西市／いんざいし Inzai shi ）是千葉縣西北部，人口約10万人的一市。印西市與周邊2市是「千葉新市鎮（日语：千葉ニュータウン）」所在地，約有六成市民居住在此。在市政施行前，為全日本人口最多的町、印西市文化廳（市役所旁）前建有全國町村人口日本一紀念碑。
千叶县,白井市,35.7917,140.0564,白井市（日语：白井市／しろいし Shiroi shi ）是千葉縣西北部的一市。自明治以来，以梨樹的種植而聞名。往東京都特別區部的通勤率達287%（平成22年國勢調査）。
千叶县,富里市,35.7267,140.3431,富里市（日语：富里市／とみさとし Tomisato shi ）是千葉縣北部中央的一市。
千叶县,夷隅市,35.2539,140.3853,夷隅市（日语：いすみ市／いすみし Isumi shi ）是千葉縣房總半島東南部的一市。往茂原市的通勤率為102%（平成22年國勢調査）。
千叶县,匝瑳市,35.7078,140.5644,匝瑳市（日语：匝瑳市／そうさし Sōsa shi ）是千葉縣東北部的市。設立于2006年1月23日，由八日市場市與匝瑳郡（日语：匝瑳郡）野榮町（日语：野栄町）合併誕生。匝瑳（そうさ）這個地名即使是千葉縣內的人也有很多不會正確讀出，是日本的難讀地名之一。
千叶县,南房總市,35.0433,139.8403,南房總市（日语：南房総市／みなみぼうそうし Minamibōsō shi ）是千葉縣南部的市，位於安房地方西部。往館山市的通勤率達210%（平成22年國勢調査）。
千叶县,香取市,35.8978,140.4992,香取市（日语：香取市／かとりし Katori shi ）是千葉縣東北部的一市。設立于2006年3月27日，由佐原市與香取郡小見川町（日语：小見川町）、山田町（日语：山田町 (千葉県)）、栗源町（日语：栗源町）合併誕生。往成田市的通勤率有127%（平成22年國勢調査）。
千叶县,山武市,35.6028,140.4136,山武市（日语：山武市／さんむし Sanmu shi ）是千葉縣東部的市。設立于2006年3月27日，由成東町・山武町・蓮沼村・松尾町4町村合併誕生，以農漁業為主。BMW松尾維修中心設在此。
千叶县,大網白里市,35.5217,140.3211,大網白里市（日语：大網白里市／おおあみしらさとし Ōamishirasato shi ）是千葉縣東部的一個市級次級行政區，位在九十九里平原（日语：九十九里平野）的中央，面臨太平洋（九十九里濱）。大網白里市的前身是在1954年時設置的山武郡大網白里町，在2013年1月1日時升格為市。
东京都,立川市,35.6939,139.4194,立川市（日语：立川市／たちかわし Tachikawa shi ），日本東京都多摩地區市份。東京都特別區部通勤率達176%（2010年「平成22年國勢調査」）。
东京都,足立区,35.689381,139.69181,足立区（日语：足立区／あだちく Adachi ku ）是日本東京都的特別區之一。位于东京都的北部，是由夹于隅田川与荒川之间的部分、及占有足立区大半面积的荒川以北部分而组成。
东京都,荒川区,35.689381,139.69181,荒川区（日语：荒川区／あらかわく Arakawa ku ）是日本東京都區部之中的一个行政区。
东京都,文京区,35.689381,139.69181,文京区（日语：文京区／ぶんきょうく Bunkyō ku ）是日本東京都的23个特别區之一，劃分上屬於23區西部，實際位於中央偏北的位置，現任區長是成澤廣修。文京區的面積1131平方千米，在23區中位列倒数第4，佔東京都區部的50分之一[3]。
东京都,千代田区,35.689381,139.69181,千代田區（日语：千代田区／ちよだく Chiyoda ku ）是日本東京都的特別區之一，位於東京都區部的中心位置，在1947年（昭和22年）3月15日由麴町區與神田區（日语：神田区）合併而來，名稱來自於江戶城的別名「千代田城」。日本國會、首相官邸、最高法院、大部分中央行政機關，以及天皇住所皆座落於此，而區內的大手町、丸之內、有樂町等商圈，是許多日本大型企業總部的聚集地，因而使該區成為日本首屈一指的政治與經濟中樞。東京站、秋葉原、靖國神社、神保町古書街、日本武道館等著名景點亦位於該區內。
东京都,中央区 (东京都),35.689381,139.69181,中央区（日语：中央区／ちゅうおうく Chūō ku ）是日本東京都內的23個特別區之一，由於其位於23區的正中央位置之故，因而得名。
东京都,江戶川區,35.689381,139.69181,江户川区（日语：江戸川区／えどがわく Edogawa ku ）位于日本东京23区最东面，是东京都的特別区之一。总面积约为4986平方公里，其面积是东京23区中的第4位。区名源于位于区的东侧南北而流的江户川而来。
东京都,板橋區 (日本),35.689381,139.69181,板桥区（日语：板橋区／いたばしく Itabashi ku ）是日本东京都東部23個特別区之一，與埼玉縣相鄰。
东京都,葛饰区,35.689381,139.69181,葛饰区（日语：葛飾区／かつしかく Katsushika ku ），日本東京都區份，是一个由江户川、荒川围绕的水乡。位于葛饰区金町内的水元公园是东京都内唯一的水鄉公園。而位于柴又的柴又帝釋天则因世界最长的系列电影“寅次郎的故事”（「男人真命苦」，日語:男はつらいよ）的外景地而闻名日本。
东京都,北區 (東京都),35.689381,139.69181,北区（日语：北区／きたく Kita ku ）是日本東京都区部北部的特別區。
东京都,江東區 (東京都),35.689381,139.69181,江东区（日语：江東区／こうとうく Kōtō ku ）是日本東京都的特別區之一，位于东京都东部，南临东京湾，全區夹於隅田川与荒川之间。由於区内运河与桥梁众多，亦被称作为“水彩都市”。以海產聞名的築地市場（場內市場）也在2018年10月搬遷至此區，成為豐洲市場。
东京都,目黑区,35.689381,139.69181,目黑区（日语：目黒区／めぐろく Meguro ku ）是日本東京都下轄的特別區之一。
东京都,港區 (東京都),35.689381,139.69181,港區（日语：港区／みなとく Minato ku ）是日本東京都內23個特別區之一，是一个聚集着诸多外国大使馆、国际气氛浓厚的地区。
东京都,中野区,35.689381,139.69181,中野区（日语：中野区／なかのく Nakano ku ）是日本人口密度最高的底层住宅区域，位處東京都西部。区内产业主要以第三产业的服务业为中心，而事业所及从业人员个数则处于东京23区的中下位。
东京都,大田区,35.689381,139.69181,大田区（日语：大田区／おおたく Ōta ku ）是日本东京都的特別区之一，位于东京都东南、正对东京湾。自古以来是捕鱼业发达的地区、大正时代以后形成小作坊的聚集地、至今形成了京滨工业地带。区内的东京国际机场（羽田机场）是东京的空中门户。
东京都,世田谷区,35.689381,139.69181,世田谷区（日语：世田谷区／せたがやく Setagaya ku ），日本東京都區部之一，位于東京23区的南西部、通往都心部方便、以居住环境良好的住宅区而闻名的。為東京都特別區中面積第2大，人口最多者。
东京都,澀谷區,35.689381,139.69181,涩谷区（日语：渋谷区／しぶやく Shibuya ku ）是日本東京都的特别區之一，其名稱源自於位於該區中央、以澀谷站為中心的澀谷地區。
东京都,品川区,35.689381,139.69181,品川区（日语：品川区／しながわく Shinagawa ku ）是日本東京都的特別區之一，位於東京都的南部，東瀕东京湾，為東京市區聚集較多港口及工業設施的地帶。名稱是由境內河川目黑川的別名「品川」而來。
东京都,新宿区,35.689381,139.69181,新宿區（日语：新宿区／しんじゅくく Shinjuku ku ）是日本東京都的特別區之一，為東京都廳（都政府）所在地。區內的新宿站為東京主要的交通樞紐之一，而以新宿站為中心的商圈（包括新宿副都心），為東京乃至於整個日本首要的中心商業區。
东京都,杉并区,35.689381,139.69181,杉並区（日语：杉並区／すぎなみく Suginami ku ）是日本東京都的特別區之一。郵遞區號（前三碼）為166、167、168。
东京都,墨田区,35.689381,139.69181,墨田区（日语：墨田区／すみだく Sumida ku ）是日本東京都內23個特別區之一。其特点是一个夹于河川之间的城区。西边以隅田川为区的区境，而荒川及中川合致而成为东边的区境。2012年啟用，成為東京都新地標的東京晴空塔（東京スカイツリー）位於此區。
东京都,台东区,35.689381,139.69181,台東区（日语：台東区／たいとうく Taitō ku ）是日本東京都的特別區之一，為東京都各特別區中面積最小者。全區幾乎位於東京23區的中心，東接隅田川。區內擁有上野、浅草兩大繁華商圈，特產是皮革制品、人偶、玩具、傳統工藝品等。
东京都,丰岛区,35.689381,139.69181,豐島區（日语：豊島区／としまく Toshima ku ）是日本東京都內23個特別區之一，位在舊東京市的區域內西北角一帶。其命名由來源自日本政府進行「廢藩置縣」之前，武藏國豐島郡的古名，當東京市在進行行政區域擴大時，四個原屬北豐島郡的町被合併劃入東京市的範圍之內，而賦予豐島區的命名。
东京都,練馬區,35.689381,139.69181,"练马区（日语：練馬区／ねりまく Nerima ku ）位于日本东京23区的西北部。是东京23区中最新制定的一个区，人口數量為740,928（2019年7月1日推算），位于東京都23區第二位，僅次于世田谷區。练马区以拥有众多的漫画家而闻名，有「日本動漫發祥地」之稱。著名的日本漫畫《多啦A夢》及《忍者哈特利》的故事場景就在本區（光丘）。"
东京都,三鹰市,35.6833,139.5594,三鷹市（日语：三鷹市／みたかし Mitaka shi ）是日本東京都多摩地區最東邊的市。往東京都特別區部的通勤率達381%（2010年「平成22年國勢調査」）。
东京都,青梅市,35.7883,139.275,青梅市（日语：青梅市／おうめし Ōme shi ）是日本東京都多摩地區西部的城市，東京都的自治體之一。其面積在東京都內僅次于奧多摩町、八王子市、檜原村。
东京都,府中市 (東京都),35.6689,139.4778,府中市（日语：府中市／ふちゅうし Fuchū shi ）是位於日本東京都中央的一個城市。位於多摩地域。在古代此地已為武藏宿，交通及經濟非常發達，亦稱為武藏府中。多摩川流域之一。往東京都特別區部的通勤率達262%（2010年「平成22年國勢調査」）。
东京都,昭島市,35.7056,139.3536,"昭島市（日语：昭島市／あきしまし Akishima shi ）是日本東京都多摩地區的城市。是東京都內第七個市，誕生于1954年5月，由北多摩郡昭和町（日语：昭和町 (東京都)）和拜島村（日语：拝島村）併而成。現有人口112,561人，49,505戶（2007年3月1日）。面積1733km²，為東京都內的重要衛星城之一。往東京都特別區部的通勤率為151%，往立川市的通勤率達109%（2010年「平成22年國勢調査」）。"
东京都,调布市,35.6506,139.5408,調布市（日语：調布市／ちょうふし Chōfu shi ），日本東京都多摩地區東部行政區。南與神奈川縣接壤。多摩川流經該市。市區面積2153km²。
东京都,町田市,35.5486,139.4467,町田市（日语：町田市／まちだし Machida shi ）是位于日本關東地方南部、東京都多摩地方西南部的城市。往東京都特別區部的通勤率為221%（2010年「平成22年國勢調査」）。
东京都,小金井市,35.6994,139.5031,"小金井市（日语：小金井市／こがねいし Koganei shi ）是位于東京都多摩地區的城市。面積1133平方公里，總人口120,966人（2014年12月1日）。 往東京都特別區部的通勤率達398%（平成22年國勢調査）。UTC+9的時區線就在這地。"
东京都,小平市,35.7285,139.4774,小平市（日语：小平市／こだいらし Kodaira shi ）是位于東京都多摩地區的日本城市。市區面積2046平方公里。市制施行于1962年。往東京都特別區部的通勤率達291%（平成22年國勢調査）。
东京都,日野市,35.6714,139.395,日野市（日语：日野市／ひのし Hino shi ）為一位于東京都（不含島嶼部分）中央地帶的城市。從東京站乘坐中央線特別快速列車45分鐘即可到該市。面積2753km²。1963年（昭和38年）11月3日，該市開始實行市制，為全日本第559個市。汽車企業日野自動車的總部位於這裡。
东京都,東村山市,35.7547,139.4686,東村山市（日语：東村山市／ひがしむらやまし Higashimurayama shi ）為位于東京都多摩地區的城市。市區面積1717km² 平方公里。施行市制于1964年4月1日。
东京都,國分寺市,35.7108,139.4622,國分寺市（日语：国分寺市／こくぶんじし Kokubunji shi ）是位于東京都多摩地區的城市。市面積1148平方公里，人口密度超過每平方一萬人。施行市制于1964年。
东京都,國立市,35.6839,139.4414,"國立市（日语：国立市／くにたちし Kunitachi shi ）是位于東京都的一個城市。市區面積815平方公里（為全日本市區面積第四小的城市），總人口73,710人。于1965年施行市制。"
东京都,福生市,35.7386,139.3267,福生市（日语：福生市／ふっさし Fussa shi ）是位于日本東京都西部，多摩地區中西部的城市。距離都心約40公里，市域東西約36公里，南北約45公里，總面積1024平方公里，其中三分之一的面積為駐日美軍橫田基地所有，實際上的行政面積僅692平方公里。依此計算，本市在多摩地域僅大於狛江市，是全國第三小的市[2]，實質人口密度達8千人。本市人口自2001年（平成13年）12月後逐漸下滑[3]。
东京都,狛江市,35.6347,139.5786,"狛江市（日语：狛江市／こまえし Komae shi ）為位于東京都多摩地區東南端的城市。市區面積僅639平方公里，為東京都內面積最小的城市，也是全日本面積第二小的城市（僅次于埼玉縣蕨市）。總人口78,368人。而其人口密度卻高達每平方公里12,159人，位居全日本第三。"
东京都,東大和市,35.7456,139.4267,"東大和市（日语：東大和市／ひがしやまとし Higashiyamato shi ）為位于東京都多摩地區的城市。市區面積1354平方公里，總人口80,665人。施行市制于1970年10月1日。"
东京都,清瀨市,35.7858,139.5264,清瀨市（日语：清瀬市／きよせし Kiyose shi ）為位于東京都多摩地區東北部的城市。
东京都,東久留米市,35.7581,139.5297,東久留米市（日语：東久留米市／ひがしくるめし Higashikurume shi ）為位于東京都多摩地區的城市。市區面積1292平方公里。于1970年開始施行市制。
东京都,武藏村山市,35.7547,139.3875,武藏村山市（日语：武蔵村山市／むさしむらやまし Musashimurayama shi ）為位于東京都多摩地區北部的城市。面積1537平方公里。于1970年開始施行市制，原名村山町，但因山形縣已有村山市，故改名武藏村山市。
东京都,稻城市,35.6381,139.5047,"稻城市（日语：稲城市／いなぎし Inagi shi ）是位于東京都多摩地方的城市。市區面積1797平方公里，總人口77,978人。于1971年（昭和46年）11月1日其開始施行市制。"
东京都,羽村市,35.7672,139.3111,羽村市（日语：羽村市／はむらし Hamura shi ）是位于東京都西北部，多摩地方西部的城市。市區面積991平方公里（東京都內第三小，全日本第七小），為東京都內人口最少的城市。于1991年（昭和46年）11月1日其開始施行市制。
东京都,秋留野市,35.7289,139.2942,秋留野市（日语：あきる野市／あきるのし Akiruno shi ）是位于東京都西部。市區面積7334平方公里。設立于1995年9月1日，是由秋川市和五日市町合併而成的。
东京都,西东京市,35.7258,139.5386,"西東京市（日语：西東京市／にしとうきょうし Nishi tōkyō shi ）是位於日本東京都多摩地方的市，成立於2001年1月21日，由田無市和保谷市合併而成，為21世紀日本最早設立的市。市區面積1585平方公里，合併時人口有179,710人。人口密度超過每平方公里12,000人。"
神奈川县,平塚市,35.3231,139.3422,平塚市（日语：平塚市／ひらつかし Hiratsuka shi ）位於日本神奈川县中南部、面对相模湾，為施行時特例市。
神奈川县,藤泽市,35.33883,139.4911,藤澤市（日语：藤沢市／ふじさわし Fujisawa shi ）位於日本神奈川县中部。
神奈川县,小田原市,35.2647,139.1522,小田原市（日语：小田原市／おだわらし Odawara shi ）位於日本神奈川縣西部的一個城市，現為施行時特例市。設市前屬足柄下郡。
神奈川县,逗子市,35.2956,139.5803,逗子市（日语：逗子市／ずしし Zushi shi ）是位于日本神奈川县三浦半島底部、横滨市的南西、横须贺市的北西、镰仓市的南面、三浦郡叶山町北面的都市。逗子市也是神奈川縣的住宅区和高级住宅街（披露山庭园住宅）。為日本古都保存法的指定都市。
神奈川县,三浦市,35.1442,139.6206,三浦市（日语：三浦市／みうらし Miura shi ）是位于神奈川县南東部、三浦半島的一个市。城岛位於三浦市的最南端。
神奈川县,秦野市,35.3747,139.2203,秦野市（日语：秦野市／はだのし Hadano shi ）位於日本神奈川县中西部。市區，東西約136公里，南北約128公里，面積10361平方公里，為神奈川縣內19市中面積第4大。
神奈川县,大和市,35.4875,139.4581,大和市（日语：大和市／やまとし Yamato shi ）位於日本神奈川縣中央的都市。大和市原屬高座郡的一部分，其後於1959年2月1日升格為市，脫離高座郡。現時是神奈川縣其中一個施行時特例市。
神奈川县,伊勢原市,35.4028,139.315,伊勢原市（日语：伊勢原市／いせはらし Isehara shi ）位於日本神奈川縣中心的都市，位於該市西北的大山相當有名。
神奈川县,座間市,35.4886,139.4075,座間市（日语：座間市／ざまし Zama shi ）是位於日本神奈川縣中心的都市。
神奈川县,南足柄市,35.3206,139.1,南足柄市（日语：南足柄市／みなみあしがらし Minamiashigara shi ）位於日本神奈川县西部的一個城市。1972年4月1日實行市制。為神奈川縣中人口最少的市。
神奈川县,綾瀨市,35.4372,139.4269,綾瀨市（日语：綾瀬市／あやせし Ayase shi ）位於日本神奈川縣中心的都市。
新潟县,新潟市,37.9161,139.0364,新潟市（日语：新潟市／にいがたし Niigata shi ）是位於日本新潟縣東北部（下越地方）的市，為新潟縣首府，地處日本最長河流信濃川的入海口，是本州日本海側地區與北陸信越地方的第一大城、以及唯一的政令指定都市。身為港口都市（日语：港湾都市），新潟的開發歷史悠久，至江戶時代已是日本海沿岸重要港口之一，為幕末美日修好通商條約開港五港之一[2]，現在也是水陸交通的要衝。經過2005年的市町村合併後，全市人口超過80萬，並在2007年成為本州日本海側地區首個政令指定都市[3]。
新潟县,柏崎市,0.3719158,138.5589,"柏崎市（日语：柏崎市／かしわざきし Kashiwazaki shi ）為日本新潟縣的一個城市，面向日本海。市區面積44055平方公里，總人口94,033人。為新潟縣內人口第六多的城市，也是世界上所有拥有核電廠的城市中人口最多的。其境內的柏崎刈羽核能發電廠為全球最大核電廠。"
新潟县,村上市,38.22394,139.48,村上市（日语：村上市／むらかみし Murakami shi ）是位於日本新潟縣北部的市，同時也是新潟縣最北的市町村。建市於1954年3月31日；2008年4月1日，將岩船郡的荒川町、神林村、朝日村、山北町併入，組建新的「村上市」，成為新潟縣面積最大的市町村。其以鮭魚、牛肉以及「北限之茶」（日本最北的種茶地）而聞名。
新潟县,糸鱼川市,37.0333,137.8667,"糸魚川市（日语：糸魚川市／いといがわし Itoigawa shi ）為位于新潟縣最西端，面向日本海的城市。是世界上知名的玉產地。市區面積74624平方公里，總人口43,724人。市制施行于1954年，由西頸城郡的9町村（浦本村、下早川村、上早川村、大和川村、西海村、糸魚川町、大野村、根知村、小瀧村）合併而成。2005年（平成17年）3月19日，舊糸魚川市與能生町和青海町合併為現在的糸魚川市。現任市長為米田徹。"
新潟县,阿贺野市,37.83444,139.226,"阿賀野市（日语：阿賀野市／あがのし Agano shi ）是一位于新潟縣東北部的城市。市區面積19272平方公里，總人47,995人。誕生于2004年4月1日，是由新潟縣北蒲原郡安田町、水原町、京瀨村、笹神村4町村合併而成的新城市。"
富山县,射水市,36.7125,137.0994,"射水市（日语：射水市／いみずし Imizu shi ）為日本富山縣西部的市。為2005年11月1日、射水郡的全部町村（小杉町、大門町、大島町、下村）和新湊市合併城的新城市。市域面積10918平方公里，總人口94,885。"
石川县,轮岛市,37.3906,136.8992,"輪島市（日语：輪島市／わじまし Wajima shi ）為石川縣北部的一市，位于能登半島最北端，面向日本海。以輪島塗、朝市、御陣乘太鼓而聞名全日本。2006年2月1日，與相鄰的門前町新設合併為新的輪島市。面積42623平方公里，人口32,823人。"
石川县,珠洲市,37.4364,137.2603,"珠洲市（日语：珠洲市／すずし Suzu shi ）是石川縣東北部、能登半島最北端的市。面積24719平方公里，總人口15,171人。"
石川县,加賀市,36.3028,136.315,加賀市（日语：加賀市／かがし Kaga shi ）為位於日本石川縣西南部的城市，南側與福井縣接壤。
石川县,羽咋市,36.8936,136.7789,羽咋市（日语：羽咋市／はくいし Hakui shi ）是位于日本石川县的一座城市，建于1958年7月1日。
石川县,白山市 (日本),36.5144,136.5656,"白山市（日语：白山市／はくさんし Hakusan shi ）為一位於石川縣南部的市。面積為石川縣內第一，人口在縣內僅次於金澤市位居第二。市區面積75517平方公里，總人口109,472人。"
石川县,能美市,36.4375,136.4961,"能美市（日语：能美市／のみし Nomi shi ）為日本本州島石川縣南部加賀地區的市。前首相森喜朗与旅美職棒運動員松井秀喜出身于該地。面積8385平方公里，總人口48,958人。"
石川县,野野市市,36.5194,136.6097,"野野市市（日语：野々市市／ののいちし Nonoichi shi ）是石川縣中部的市，2011年11月11日，因人口突破5萬人而施行市制。面積1356平方公里，人口54,954人。"
福井县,福井市,36.06406,136.2195,福井市（日语：福井市／ふくいし Fukui shi ）位於日本福井縣中部的城市，也是縣內最主要的城市兼縣廳所在地，現為中核市。
福井县,小濱市,35.4956,135.7467,小濱市（日语：小浜市／おばまし Obama shi ）為位於日本福井縣西南部的城市。轄區南側位於丹波高地（日语：丹波高地），北部鄰小濱灣（日语：小浜湾），整個轄區大致位於南川)（日语：南川）、北川（日语：北川）、多田川（日语：多田川）這三條河川的流域內，這三條河川也在600公尺內的範圍中一同匯入小濱灣，主要市區即位於河口周邊的沖積平原上。
福井县,大野市,35.9806,136.4875,大野市（日语：大野市／おおのし Ōno shi ）是位於日本福井縣東北部的城市，轄區位於兩白山地內，主要是區位於西北側的大野盆地（日语：大野盆地）內。面積為福井縣內最大的行政區劃，占全縣面積的約五分之一，但轄內也有九成的區域為山林地。
福井县,勝山市,36.0608,136.5006,勝山市（日语：勝山市／かつやまし Katsuyama shi ）為位於日本福井縣東北部的城市，轄區主要位於兩白山地的勝山盆地（日语：勝山盆地）內，周邊為多座高度約在一千公尺的山峰所環繞，福井縣最主要的河川九頭龍川自南側進入轄內後，於勝山盆地內轉往西方流向永平寺町及福井市，勝山市的主要市區也位於九頭龍川於盆地內的右岸地區。
福井县,鲭江市,35.9567,136.1844,鯖江市（日语：鯖江市／さばえし Sabae shi ）為位於日本福井縣北部的城市，轄區位於鯖武盆地（日语：鯖武盆地）與福井平原（日语：福井平野）之間；是日本知名的眼鏡產地，亦是世界三大眼鏡產地之一，全日本有超過90%的眼鏡鏡架都由鯖江生產。[3]
福井县,芦原市,36.2114,136.2289,蘆原市（日语：あわら市／あわらし Awara shi ）為位於日本福井縣最北端的城市，轄區西南部屬於福井平原（日语：福井平野），東半部為山區，北側為加越台地（日语：加越台地），以北潟湖（日语：北潟湖）與石川縣為界。
福井县,越前市,35.9033,136.1692,越前市（日语：越前市／えちぜんし Echizen shi ）為位於日本福井縣北部的城市，為福井縣人口第三多的市。
福井县,坂井市,36.1669,136.2317,坂井市（日语：坂井市／さかいし Sakai shi ）是位於日本福井縣北部的城市，南側與福井市相鄰，現為福井縣內人口第二多的城市；轄區主要位於九頭龍川下游右岸的福井平原（日语：福井平野），西側臨日本海，東部則為位於兩白山地的山林地。
山梨县,富士吉田市,35.4875,138.8081,富士吉田市（日语：富士吉田市／ふじよしだし Fujiyoshida shi ）為山梨縣東南部的市。為富士五湖地方的中心都市。市南端即為富士山的山頂。
山梨县,都留市,35.5514,138.9056,都留市（日语：都留市／つるし Tsuru shi ）為山梨縣東部的市。
山梨县,山梨市,35.6922,138.6853,山梨市（日语：山梨市／やまなしし Yamanashi shi ）為山梨縣東部的市。是個「水果王國」。不僅出產著名的葡萄、連水蜜桃、李子都高居日本產量第一。且擁有桃花景致的勝地。
山梨县,大月市,35.6106,138.94,大月市（日语：大月市／おおつきし Ōtsuki shi ）為山梨縣東部的市。近年來由于都心回歸，該市的人口明顯減少。
山梨县,韮崎市,35.7089,138.4464,韮崎市（日语：韮崎市／にらさきし Nirasaki shi ）為山梨縣北部的市。現任市長為橫內公明（2006年就任）。
山梨县,南阿爾卑斯市,35.6083,138.465,南阿爾卑斯市（日语：南アルプス市／みなみアルプスし Minamiarupusu shi ）是日本山梨縣西部的城市，成立于2003年4月1日，由中巨摩郡八田村、白根町、蘆安村、若草町、櫛形町、甲西町合併而成。人口約有7万2000人，市公所設立在旧櫛形町。
山梨县,甲斐市,35.6608,138.5158,甲斐市（日语：甲斐市／かいし Kai shi ）是山梨縣西北部的城市，人口超過七萬人，是山梨縣內人口數量第二大的城市，僅次于縣府所在地甲府市，人口密度則居于縣內第一位。甲斐市是2004年由舊龍王町、舊敷島町、旧双葉町合并而成的新城市，市名來自古代令制國甲斐國。
山梨县,笛吹市,35.6472,138.64,笛吹市（日语：笛吹市／ふえふきし Fuefuki shi ）為山梨縣甲府盆地中央地區的一個市。成立于2004年10月12日，由東八代郡與東山梨郡6町村合併而成。
山梨县,北杜市,35.7767,138.4236,北杜市（日语：北杜市／ほくとし Hokuto shi ）為山梨縣內的一個城市。成立于2004年11月1日，由明野村、大泉村、須玉町、高根町、長坂町、白州町和武川村合併而成的市。位于山梨縣西北部，與長野縣接壤。跟北海道北斗市讀音相同。
山梨县,上野原市,35.6303,139.1086,上野原市（日语：上野原市／うえのはらし Uenoura shi ）為山梨縣東部的市。成立于2005年2月13日，由北都留郡上野原町與南都留郡秋山村合併而成。與東京都和神奈川縣相鄰。
山梨县,甲州市,35.7053,138.7294,甲州市（日语：甲州市／こうしゅうし Kōshū shi ）為山梨縣東北部的市。成立于2005年11月1日，由鹽山市和東山梨郡勝沼町・大和村合併而成。現任市長為田邊篤。
山梨县,中央市,35.5997,138.5172,中央市（日语：中央市／ちゅうおうし Chūō shi ）是山梨縣中南部的城市。2016年，該市被選為日本第31位適合居住的城市和山梨縣最適合居住的城市。
长野县,长野市,36.6486,138.1928,長野市（日语：長野市／ながのし Nagano shi ），是一個位在日本本州长野县北部的城市；該城市地处千曲川與犀川匯流處，為長野縣縣廳所在地，也是該縣人口最多的市。
长野县,上田市,36.4019,138.2492,上田市（日语：上田市／うえだし Ueda shi ）是位於日本長野縣東部（東信地方）上小地域（日语：上小地域）的主要城市，也是長野縣內人口次於長野市、松本市第三多的都市。
长野县,岡谷市,36.0669,138.0494,岡谷市（日语：岡谷市／おかやし Okaya shi ）是日本長野縣南信地方的市，為諏訪湖周邊的工業都市。
长野县,饭田市,35.5147,137.8219,飯田市（日语：飯田市／いいだし Iida shi ）是位於日本中部地方長野縣南部的一個都市，在江戶時代時是飯田藩所發展出來的一個城下町。
长野县,诹访市,36.0392,138.1142,諏訪市（日语：諏訪市／すわし Suwa shi ）是日本長野縣南信地方的市。
长野县,须坂市,11111111,138.3069,須坂市（日语：須坂市／すざかし Suzaka shi ）是日本長野縣北部的市。
长野县,伊那市,35.8275,137.9539,伊那市（日语：伊那市／いなし Ina shi ）是日本長野縣南部伊那谷北部的市。2006年（平成18年）3月31日，旧伊那市與高遠町（日语：高遠町）及長谷村（日语：長谷村）合併，新伊那市成立。
